enrollment_id,time,event,username
482,2014-06-24 10:16:52,page_close,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 10:16:52,video,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 10:17:13,page_close,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 10:17:13,navigate,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 10:17:13,video,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 10:17:56,navigate,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 10:19:15,navigate,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 10:19:17,access,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 10:19:18,access,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 10:19:58,navigate,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 10:19:58,wiki,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 10:19:59,page_close,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 10:20:04,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 10:20:18,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 10:20:26,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 10:20:39,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 10:20:47,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 10:20:57,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 10:21:00,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 10:21:06,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 10:21:07,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 10:21:21,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 10:21:34,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 10:22:08,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 10:22:20,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 10:22:27,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 10:22:31,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 10:22:33,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 10:22:42,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 10:22:48,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 10:22:59,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 10:23:11,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 10:23:30,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 10:23:37,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 10:24:34,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 10:24:49,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 15:37:34,access,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 15:37:44,access,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 15:37:44,page_close,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 15:37:45,video,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 15:47:49,access,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 16:08:50,access,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 16:08:51,page_close,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 16:08:52,video,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 16:11:48,problem,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 16:11:59,problem,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 16:11:59,problem,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 16:12:08,problem,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 16:12:22,problem,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 16:12:22,problem,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 16:12:26,access,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 16:12:48,navigate,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 16:12:48,page_close,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 16:13:17,navigate,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 16:14:16,navigate,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 16:14:16,wiki,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 16:14:20,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 16:14:30,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 16:28:24,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 16:28:28,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 16:28:36,navigate,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 16:28:38,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 16:28:43,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 16:28:47,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 16:28:57,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 16:29:05,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 16:29:17,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 16:29:27,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 16:29:33,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 16:29:44,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 16:30:09,access,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 16:30:09,access,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 16:30:13,access,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 16:30:14,page_close,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 16:30:31,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 16:30:32,page_close,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 16:30:38,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 16:30:43,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 16:35:11,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 16:35:58,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 16:37:14,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 16:45:50,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 16:47:18,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 16:47:22,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 16:48:09,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 16:48:26,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 16:49:05,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 16:58:29,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 16:58:32,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 16:58:53,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 22:27:03,navigate,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 22:27:07,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 22:27:17,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 22:27:23,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 22:27:53,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 22:28:03,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 22:28:07,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 22:28:19,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-24 22:28:28,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-25 07:56:51,navigate,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-25 07:56:57,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-25 07:57:12,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-25 07:57:17,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-25 07:57:38,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-25 08:41:07,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-25 08:42:29,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-25 08:42:38,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-25 08:44:07,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-25 09:49:59,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-29 18:08:27,navigate,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-29 18:08:36,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-29 18:08:43,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-29 18:09:54,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-29 18:10:04,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-29 18:10:11,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-29 18:10:20,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-29 18:10:42,discussion,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-29 18:11:06,access,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-29 18:11:07,access,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-29 18:11:23,access,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-29 18:11:24,page_close,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-29 18:11:40,access,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-29 18:11:48,access,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-29 18:11:49,page_close,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-29 18:13:29,access,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-29 18:13:31,page_close,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-29 18:13:31,video,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-29 18:14:54,access,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-29 18:14:55,page_close,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-29 18:14:55,video,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-30 15:23:07,access,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-06-30 15:38:35,video,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-02 04:40:51,navigate,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-02 04:40:54,access,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-02 04:40:55,access,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-02 04:41:02,access,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-02 04:41:03,page_close,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-02 04:55:34,access,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-02 04:55:34,page_close,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-02 04:55:34,video,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-02 05:08:02,problem,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-02 05:08:07,problem,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-02 05:10:40,problem,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-02 05:10:50,problem,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-04 09:46:40,navigate,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-04 09:46:46,access,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-04 09:46:46,access,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-04 09:47:26,access,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-04 09:47:27,page_close,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-04 10:00:09,access,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-04 10:00:10,page_close,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-04 10:00:11,video,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-04 10:01:43,page_close,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-09 15:03:55,navigate,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-09 15:04:00,access,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-09 15:04:01,access,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-09 15:04:38,access,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-09 15:04:50,access,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-09 15:04:51,page_close,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-09 15:05:29,access,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-09 15:05:37,access,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-09 15:05:39,page_close,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-09 15:05:39,video,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-09 15:05:49,access,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-09 15:05:50,page_close,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-09 15:05:59,access,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-09 15:05:59,page_close,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-09 15:06:00,video,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-09 15:06:15,problem,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-09 15:06:30,access,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-09 15:06:31,page_close,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-09 15:14:00,page_close,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-11 14:55:37,navigate,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-11 14:55:43,access,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-11 14:55:43,access,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-11 14:55:53,access,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-11 14:57:04,problem,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-11 14:57:23,access,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-11 14:57:24,page_close,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-11 14:58:03,access,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-11 14:58:04,page_close,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-11 14:58:13,access,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-11 14:58:22,access,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-11 14:58:29,access,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-11 14:58:41,problem,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-11 14:58:45,problem,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-11 14:58:45,problem,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-11 14:58:49,access,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-11 14:58:56,access,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-11 14:59:21,problem,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-11 14:59:25,access,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-11 14:59:48,access,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-11 14:59:56,problem,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-11 14:59:58,problem,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-11 14:59:58,problem,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-11 14:59:59,access,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-11 15:00:07,access,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-11 15:00:10,problem,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-11 15:00:11,problem,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-11 15:00:12,problem,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-11 15:00:13,access,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-11 15:00:20,access,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-11 15:00:29,problem,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-11 15:00:33,problem,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-11 15:00:36,problem,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-11 15:00:41,access,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-11 15:00:57,access,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-11 15:01:06,problem,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-11 15:01:07,problem,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-11 15:01:13,problem,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-11 15:01:13,problem,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-11 15:01:17,access,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-11 15:01:25,access,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-11 15:06:15,problem,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-11 15:06:19,access,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-11 15:08:41,access,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-11 15:08:42,access,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-11 15:08:45,access,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-11 15:08:50,access,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-11 15:08:54,access,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-11 15:09:02,problem,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-11 15:09:04,access,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-11 15:14:40,access,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-11 15:14:58,access,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-11 15:16:18,page_close,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-11 15:20:04,problem,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
482,2014-07-11 15:20:09,problem,CROimDxOHTGrmo0KgYAQthGd8AcAioLZ
